Session ID,Date/Heure de clic,Page visitée / Action,Utilisateur
sess_123,2024-12-20 07:10:30,Visite du produit 36,1860f85772d44474b061e9f5d9d04c58883de602990b9efb8d7f6d7cbe54e90b
sess_238,2024-09-09 12:21:30,Partage du produit 29,960aaaacc55b98efb587745eff7a96a51b13f7466ffaafc6af8cd99588d742ea
sess_977,2024-06-22 00:25:30,Visite du produit 29,a67ba3b956a39f77d2d51bb9d88c066a5968827b46a386cf11a81915ac0069dd
sess_654,2025-03-04 08:57:30,Partage du produit 23,56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_933,2025-01-23 12:20:30,Avis laissé sur le produit 6,00d4fe1f1cd44d4cabdd437ab88ee4f412a6cf04b2d7400d936f365e9890c584
sess_130,2024-06-15 01:57:30,Ajout aux favoris du produit 24,40663e44e8b86fad3d052d859b0803ba7665b4e6dd350e1e3308bfe9f7f8cecc
sess_065,2024-06-29 09:38:30,Recherche de '',d89fdb97cd7ddea12cb4d9b34020a216b4160c499f018c1a5795409ab8e594f8
sess_630,2025-02-13 22:05:30,Déconnexion de l'utilisateur,0e1f760d348b1f2144415a387f2e0fc56d70ecf298ca9dcd5a7f931c22c7b7a3
sess_281,2024-05-03 19:00:30,Avis laissé sur le produit 30,568f08c229e51c55978d7ec9c1ce75ea91313823736967dde45f5667cd093684
sess_692,2025-01-03 07:07:30,Visite du produit 32,e3135eb1c10fbff019598f5238251a1b5ff7b0eb7e9e0398a98fe34e636d806e
sess_809,2024-06-16 14:40:30,Ajout au panier du produit 29,eb6fbe30cd9d94172436aa08874df77b0c61deb37d1764aa6d48925206c0df91
sess_459,2025-02-03 22:34:30,Avis laissé sur le produit 7,a3f9063068792a35e2a0b6db5581169a812a771640e19ed2bc6dff8071d7dbb4
sess_066,2024-05-23 08:40:30,Paiement effectué,b9771b45fe79a5d6fb30758f5b848eec5d1fa4a35931aecd2ad067ed6dcde91e
sess_221,2024-09-05 17:49:30,Validation du panier,31678bc19f0e2d1209f49cb8859744fa588cdb44a22936cca04cd4e064b255c3
sess_523,2024-07-20 16:38:30,Partage du produit 20,c3b282683c1fdedde5115a2f4c5df0ace3fef7e488e46f4ed869556cda3296f8
sess_425,2024-05-08 11:50:30,Modification du profil utilisateur,da48ada71098f8306455a3bc3b425b2a494826a85846e27c65fcd30931a0ca72
sess_465,2024-11-09 06:17:30,Modification du profil utilisateur,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_307,2024-05-20 19:45:30,Partage du produit 43,56d275951b57d7abb40a0a6c524a636a45edd878422d3720e9c33dd737284552
sess_795,2024-05-15 14:50:30,Visite du produit 23,0335a212fc597088f60562b11111128259c56dfe6c954e564a3085c74f8fcd26
sess_431,2024-07-16 03:54:30,Validation du panier,059b032724c22c355c20c523ece1f60a6430d855b42593b07d3f3f23f125e4b3
sess_094,2024-08-25 00:55:30,Avis laissé sur le produit 14,6f1a17f91bb3a79eb9f5a989e3491b79a8990503a565311a43deb5c6e15bc6bd
sess_110,2024-07-30 07:51:30,Ajout aux favoris du produit 36,fbf8bfcfe4d026208920d66a6455bc2afb7cc40ad473bfbf675a9ee951506d66
sess_611,2024-07-25 20:46:30,Recherche de 'téléphone',aabd879e2e90dfb4b7337b346a11e0298afde682de1a923caeee4b188916522b
sess_267,2024-11-11 01:01:30,Ajout au panier du produit 43,34bafbdff6ea5f858b4f9be992462291bf61c9f8e6d017317c1e4b1f703f1b06
sess_845,2025-01-23 19:28:30,Visite de la page products,541232e2ec5c4ccaf8562e52e48417dc9b6bcfe02a4241921d3e1ae9252a78b7
sess_841,2024-03-27 04:51:30,Partage du produit 14,591b1d880a91260982684d51cc724acf5e5863a29b6c66ee95ed6e5830ba9995
sess_848,2024-05-01 10:24:30,Visite du produit 14,eda7052abd3aa839163786c2e99ffe84c9fd9f8556bfc61207212d7719727f9b
sess_140,2024-09-16 07:16:30,Ajout au panier du produit 40,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_051,2024-09-25 21:26:30,Partage du produit 36,a64b8009371d2f39df68c815bfc7bff6abe164f79c7493eba82ae5e8334682f6
sess_993,2024-09-27 00:32:30,Partage du produit 3,fa0c1eee15b23c9d3be26407b40b46fc46b4c0a2ab8ed0399dd3401f53eccf3f
sess_302,2024-12-11 06:02:30,Visite de la page contact,0b71fb237b6a3277f69b4806bead1dc814f89b08a65e0dea451de31dfa971af9
sess_195,2024-10-16 20:20:30,Modification du profil utilisateur,07e3e42e2e43846824f5ccad7127f35ed4ec0b7aead4a800a5e44c3f3793b90e
sess_324,2025-03-08 05:58:30,Avis laissé sur le produit 38,aabd879e2e90dfb4b7337b346a11e0298afde682de1a923caeee4b188916522b
sess_128,2024-10-05 02:41:30,Connexion de l'utilisateur,021d02fd39aa954750faaedcee8d75aa82001282e427cb5f243cc05613a1bf10
sess_836,2024-07-31 03:01:30,Paiement effectué,5398a3f8a28fc57ad6ed399f870b2cbc94fee0d0e7563f6dc69356bb34ef2523
sess_123,2025-02-01 15:56:30,Ajout aux favoris du produit 38,1a0a9418339c33ba76914d3cf5626676274d843479ebf4b9eea3a0cc8b42db16
sess_406,2025-01-07 20:05:30,Ajout au panier du produit 41,8669e9ff6b287f9f7e8ad5b810de213d7cc4dfc78e6cf99768f16802a2a6d1b8
sess_086,2024-05-12 04:25:30,Recherche de '',e40296a651442d7f554cfca600d6d42088b7f2d6ab4f3957bffa6b87d79d4cb6
sess_025,2025-02-18 07:03:30,Recherche de 'airpod',0b71fb237b6a3277f69b4806bead1dc814f89b08a65e0dea451de31dfa971af9
sess_283,2024-12-09 11:44:30,Visite de la page blog,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_846,2025-01-09 13:21:30,Modification du profil utilisateur,5cbeffca93e9f9bc0674bdbff6dc084b2d6c8dcff687d86ef4342026b020f8d4
sess_297,2024-04-03 08:17:30,Visite de la page about,0335a212fc597088f60562b11111128259c56dfe6c954e564a3085c74f8fcd26
sess_310,2025-01-05 12:36:30,Connexion de l'utilisateur,7fef67e8b9f2512e8396ea60baa11ef17989d399b7ea45d94b2c85a4c52941c8
sess_175,2025-01-20 23:24:30,Ajout au panier du produit 27,0b71fb237b6a3277f69b4806bead1dc814f89b08a65e0dea451de31dfa971af9
sess_810,2024-04-02 00:27:30,Ajout au panier du produit 18,db1a12d06d8ff0e81cc63cbfa58bf106bf9a500616d26ccd10a6643cd12ad298
sess_128,2024-07-20 15:06:30,Ajout au panier du produit 9,ff9f6a2a6cd5114a1e89cf7e3065ed6626649574afed56abc5e11c7b118aaf7f
sess_600,2024-03-27 23:25:30,Avis laissé sur le produit 23,38e139c0d013db22f1869e9f8cadcf5be47df4bc4eadfe9304b9bb803d46e7ec
sess_454,2025-02-21 22:12:30,Connexion de l'utilisateur,8dfdb88af4c2bf546ab916aa481ac76d7e3f680ff519c79d2b4aeba56aa64961
sess_670,2024-11-03 15:47:30,Visite du produit 29,31678bc19f0e2d1209f49cb8859744fa588cdb44a22936cca04cd4e064b255c3
sess_085,2024-06-18 07:00:30,Connexion de l'utilisateur,be85127f861e3e7ba3bdfe2db1e07027ffd6f28a035d4f9e617234c3bdda6a49
sess_039,2024-07-17 19:06:30,Modification du profil utilisateur,61347e35a7a220545d0312d50d5169e05675edd6760c00018614d2d3568e70e2
sess_036,2024-12-19 12:30:30,Ajout au panier du produit 13,b38dc09bfdbb7fbbe9161b4f87191fb13c9636e8c222d72ae56a7736f275292e
sess_043,2024-10-19 14:26:30,Visite de la page products,c4e485c5c5d7e18487bee9521368a40e0415b1f0572c2207e799eca867ce4af4
sess_891,2024-07-28 20:45:30,Recherche de 'airpod',8dfdb88af4c2bf546ab916aa481ac76d7e3f680ff519c79d2b4aeba56aa64961
sess_195,2024-04-06 17:32:30,Modification du profil utilisateur,78aba687cd2d054fae90c4db0cb9667d5336ea6303da8bca7cdd36575f3a9465
sess_658,2024-05-15 07:20:30,Connexion de l'utilisateur,aff66436d812f8fd0150afbd2cbc0dd89e693961a48b0356087c669100f8863b
sess_959,2024-07-02 11:21:30,Visite de la page contact,97861b647c16242a760be1f258194f19a049cf1a0ccda338c01c8f996411858b
sess_795,2024-07-07 04:30:30,Visite de la page home,1860f85772d44474b061e9f5d9d04c58883de602990b9efb8d7f6d7cbe54e90b
sess_499,2024-05-15 02:47:30,Visite du produit 25,c3b282683c1fdedde5115a2f4c5df0ace3fef7e488e46f4ed869556cda3296f8
sess_895,2025-03-04 21:30:30,Paiement effectué,568f08c229e51c55978d7ec9c1ce75ea91313823736967dde45f5667cd093684
sess_498,2025-02-07 19:48:30,Déconnexion de l'utilisateur,aabd879e2e90dfb4b7337b346a11e0298afde682de1a923caeee4b188916522b
sess_579,2025-03-10 07:41:30,Visite de la page contact,a2d7cd384f0879c751ebb9a266d827ef0eb85e6266a53faafd9677e056ac36b8
sess_196,2024-07-19 03:38:30,Connexion de l'utilisateur,fa0c1eee15b23c9d3be26407b40b46fc46b4c0a2ab8ed0399dd3401f53eccf3f
sess_136,2024-06-14 03:19:30,Connexion de l'utilisateur,92cce644d12e8926c5b7a6bf4ff766d17e2fca0bf6ff2d1fdd83108140d2c332
sess_805,2025-01-31 06:22:30,Validation du panier,036c813b003259b73c8da3c223554e3766cb6f757177a00c736cce05859e25b9
sess_379,2025-01-19 18:36:30,Avis laissé sur le produit 25,f1fd5eee355834a86b13600f9b3d417a05e9a5a4fbfd51681b9c14765f99a400
sess_782,2025-02-12 02:53:30,Ajout aux favoris du produit 43,b0c65bae406373710a28c37f14162181f81e6bfa9f31a1fdac0fc6c24e9a5b25
sess_027,2024-06-26 04:03:30,Connexion de l'utilisateur,8669e9ff6b287f9f7e8ad5b810de213d7cc4dfc78e6cf99768f16802a2a6d1b8
sess_924,2024-03-26 01:26:30,Ajout au panier du produit 5,a19ae6fbf8af2939b09063d043928c25acbc72a6b99e910b224c9142866d6277
sess_115,2024-03-14 02:42:30,Validation du panier,3be24e5f7650d4c778b2359130d1854741a2ef1b488bcdcf8800c102cc47b118
sess_016,2024-06-07 02:27:30,Ajout au panier du produit 48,3be24e5f7650d4c778b2359130d1854741a2ef1b488bcdcf8800c102cc47b118
sess_981,2024-09-09 00:28:30,Avis laissé sur le produit 21,1c2cec4ecd9292b35f058951de816c1842b807b0408cf15468930771662f4055
sess_843,2024-10-22 16:53:30,Recherche de 'téléphone',eeb91b22a7180aef0f9eb4be81ffed9f23e55c1a9bdc8e8e76eca0d2193d4761
sess_009,2024-10-18 15:18:30,Ajout au panier du produit 0,591b1d880a91260982684d51cc724acf5e5863a29b6c66ee95ed6e5830ba9995
sess_218,2024-03-26 14:56:30,Avis laissé sur le produit 13,5cbeffca93e9f9bc0674bdbff6dc084b2d6c8dcff687d86ef4342026b020f8d4
sess_548,2024-09-10 11:49:30,Recherche de 'airpod',f6fa31af0fcedf00fa88f85a37272ffa033783c1d15fe8569201984acaf062e5
sess_925,2024-08-29 22:21:30,Paiement effectué,f1fd5eee355834a86b13600f9b3d417a05e9a5a4fbfd51681b9c14765f99a400
sess_171,2025-01-03 06:36:30,Déconnexion de l'utilisateur,0b71fb237b6a3277f69b4806bead1dc814f89b08a65e0dea451de31dfa971af9
sess_986,2024-05-01 16:14:30,Avis laissé sur le produit 20,bbf5e93a19056edb54831cb2edb3f7e060831aa25a56b2ca5d741c9d501c0af1
sess_782,2024-09-04 12:35:30,Ajout au panier du produit 29,223b85381ef3c1d66e6b489048f54572ae8fe24b5ce77c46937e9a903d18b5e6
sess_602,2024-03-28 14:54:30,Paiement effectué,ae337887c12e8eccb83128c2a6d8851cf5018b3a39f8c823280e82f18c17199e
sess_027,2024-12-02 16:52:30,Avis laissé sur le produit 19,0534abc63facdc71526106db9893ccc131092f1f4d29d7755577edd40e3d2945
sess_639,2024-07-27 06:48:30,Avis laissé sur le produit 21,7b1c6c05840779957185cab4ac2b65328a12a44a4a4032a6fc93d2039a24ce59
sess_213,2024-07-18 17:39:30,Avis laissé sur le produit 0,5cbeffca93e9f9bc0674bdbff6dc084b2d6c8dcff687d86ef4342026b020f8d4
sess_042,2024-05-10 17:16:30,Ajout aux favoris du produit 4,00d4fe1f1cd44d4cabdd437ab88ee4f412a6cf04b2d7400d936f365e9890c584
sess_729,2024-09-24 07:35:30,Modification du profil utilisateur,e3135eb1c10fbff019598f5238251a1b5ff7b0eb7e9e0398a98fe34e636d806e
sess_950,2024-07-18 14:35:30,Visite du produit 25,eda7052abd3aa839163786c2e99ffe84c9fd9f8556bfc61207212d7719727f9b
sess_021,2024-07-23 23:34:30,Déconnexion de l'utilisateur,aabd879e2e90dfb4b7337b346a11e0298afde682de1a923caeee4b188916522b
sess_684,2024-04-02 22:20:30,Recherche de 'téléphone',a67ba3b956a39f77d2d51bb9d88c066a5968827b46a386cf11a81915ac0069dd
sess_221,2024-10-23 03:43:30,Connexion de l'utilisateur,c4e485c5c5d7e18487bee9521368a40e0415b1f0572c2207e799eca867ce4af4
sess_990,2025-03-01 17:47:30,Connexion de l'utilisateur,57aae2da99c047364608c21995891694ac2d05825db22cac2c22f07b99ad56cb
sess_325,2025-01-01 14:28:30,Ajout aux favoris du produit 20,5cbeffca93e9f9bc0674bdbff6dc084b2d6c8dcff687d86ef4342026b020f8d4
sess_979,2024-09-09 06:30:30,Ajout aux favoris du produit 29,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_642,2024-04-28 06:36:30,Avis laissé sur le produit 33,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_657,2024-07-11 21:10:30,Paiement effectué,57622bbc241b9967d78ab93351bd729ea2c0e773d94eda5be2a82fa49930ecb3
sess_940,2024-11-07 11:07:30,Recherche de 'parfum',b4f06f0b4c2c5cc0d07c4101e099ab9a7bbd4be8ea697300b9aa11453fcdb832
sess_239,2025-03-04 12:05:30,Modification du profil utilisateur,ae337887c12e8eccb83128c2a6d8851cf5018b3a39f8c823280e82f18c17199e
sess_826,2025-02-25 18:29:30,Modification du profil utilisateur,31678bc19f0e2d1209f49cb8859744fa588cdb44a22936cca04cd4e064b255c3
sess_762,2025-03-08 05:21:30,Paiement effectué,223b85381ef3c1d66e6b489048f54572ae8fe24b5ce77c46937e9a903d18b5e6
sess_309,2024-12-15 17:11:30,Recherche de 'airpod',26fe501d0ff539ff5d77fc2f8ae7d8dda0930592c1ba095ddb21d23382c85fe3
sess_721,2024-11-04 23:56:30,Validation du panier,1a0a9418339c33ba76914d3cf5626676274d843479ebf4b9eea3a0cc8b42db16
sess_557,2024-11-16 09:32:30,Validation du panier,7b1c6c05840779957185cab4ac2b65328a12a44a4a4032a6fc93d2039a24ce59
sess_454,2025-02-18 03:30:30,Paiement effectué,8431e7b79007a4449c2663fa4aa8dd8bada8a02453eef72a66bb548bb328fe8d
sess_210,2025-02-26 01:28:30,Paiement effectué,56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_681,2024-04-22 00:31:30,Modification du profil utilisateur,059b032724c22c355c20c523ece1f60a6430d855b42593b07d3f3f23f125e4b3
sess_460,2024-03-17 18:30:30,Connexion de l'utilisateur,56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_442,2024-06-25 11:47:30,Recherche de 'téléphone',8dfdb88af4c2bf546ab916aa481ac76d7e3f680ff519c79d2b4aeba56aa64961
sess_012,2024-08-05 16:20:30,Recherche de 'ordinateur',1c2cec4ecd9292b35f058951de816c1842b807b0408cf15468930771662f4055
sess_712,2024-10-12 07:40:30,Visite de la page contact,8431e7b79007a4449c2663fa4aa8dd8bada8a02453eef72a66bb548bb328fe8d
sess_839,2024-11-10 10:17:30,Déconnexion de l'utilisateur,059b032724c22c355c20c523ece1f60a6430d855b42593b07d3f3f23f125e4b3
sess_515,2024-08-11 10:24:30,Ajout aux favoris du produit 28,bbf5e93a19056edb54831cb2edb3f7e060831aa25a56b2ca5d741c9d501c0af1
sess_880,2024-11-08 18:24:30,Paiement effectué,e1bc746d3ed27e29094024e6b91fe6157ac394c4772a15258375de9d726240f7
sess_979,2024-10-24 17:33:30,Déconnexion de l'utilisateur,1c2cec4ecd9292b35f058951de816c1842b807b0408cf15468930771662f4055
sess_803,2025-02-27 06:59:30,Ajout aux favoris du produit 8,1a0a9418339c33ba76914d3cf5626676274d843479ebf4b9eea3a0cc8b42db16
sess_616,2025-03-08 23:51:30,Visite de la page blog,db1a12d06d8ff0e81cc63cbfa58bf106bf9a500616d26ccd10a6643cd12ad298
sess_604,2024-03-28 08:23:30,Visite de la page about,0b71fb237b6a3277f69b4806bead1dc814f89b08a65e0dea451de31dfa971af9
sess_281,2024-03-27 16:24:30,Ajout au panier du produit 17,0435b256eabff0027be88a196af4ae37419aab073b96f50d942cc5c19f238f12
sess_190,2024-03-31 11:28:30,Visite du produit 34,5398a3f8a28fc57ad6ed399f870b2cbc94fee0d0e7563f6dc69356bb34ef2523
sess_044,2025-02-09 14:29:30,Déconnexion de l'utilisateur,f1fd5eee355834a86b13600f9b3d417a05e9a5a4fbfd51681b9c14765f99a400
sess_315,2024-07-29 22:24:30,Recherche de '',8669e9ff6b287f9f7e8ad5b810de213d7cc4dfc78e6cf99768f16802a2a6d1b8
sess_021,2024-08-06 22:58:30,Validation du panier,46fbe7143af63e7dadb5859ec1ba816620210f6b8b2081fc1d02997caef493f4
sess_306,2024-12-05 00:35:30,Ajout aux favoris du produit 2,40663e44e8b86fad3d052d859b0803ba7665b4e6dd350e1e3308bfe9f7f8cecc
sess_465,2024-09-17 23:30:30,Recherche de 'téléphone',3be24e5f7650d4c778b2359130d1854741a2ef1b488bcdcf8800c102cc47b118
sess_689,2024-09-12 06:24:30,Visite du produit 41,7b1c6c05840779957185cab4ac2b65328a12a44a4a4032a6fc93d2039a24ce59
sess_765,2024-05-23 21:10:30,Déconnexion de l'utilisateur,db1a12d06d8ff0e81cc63cbfa58bf106bf9a500616d26ccd10a6643cd12ad298
sess_856,2025-01-07 08:24:30,Modification du profil utilisateur,1860f85772d44474b061e9f5d9d04c58883de602990b9efb8d7f6d7cbe54e90b
sess_513,2024-11-20 09:06:30,Visite du produit 37,c3b282683c1fdedde5115a2f4c5df0ace3fef7e488e46f4ed869556cda3296f8
sess_926,2024-08-19 12:56:30,Validation du panier,ae337887c12e8eccb83128c2a6d8851cf5018b3a39f8c823280e82f18c17199e
sess_441,2024-05-02 17:27:30,Partage du produit 17,5398a3f8a28fc57ad6ed399f870b2cbc94fee0d0e7563f6dc69356bb34ef2523
sess_400,2025-01-06 21:32:30,Validation du panier,bd329b5307f1a24533e9980fda521222c75b32c27ff7c661f1e8b466f440cf5f
sess_172,2024-04-21 18:52:30,Visite de la page blog,1860f85772d44474b061e9f5d9d04c58883de602990b9efb8d7f6d7cbe54e90b
sess_569,2024-04-22 05:36:30,Modification du profil utilisateur,a3f9063068792a35e2a0b6db5581169a812a771640e19ed2bc6dff8071d7dbb4
sess_362,2024-03-27 05:18:30,Validation du panier,212085ffb12b1fcceae77e72724d075f356538c42a4d92950aaa3b43d558676e
sess_927,2024-11-12 22:41:30,Ajout au panier du produit 37,fbf8bfcfe4d026208920d66a6455bc2afb7cc40ad473bfbf675a9ee951506d66
sess_122,2024-07-31 01:02:30,Partage du produit 22,8431e7b79007a4449c2663fa4aa8dd8bada8a02453eef72a66bb548bb328fe8d
sess_022,2024-04-18 22:52:30,Paiement effectué,38e139c0d013db22f1869e9f8cadcf5be47df4bc4eadfe9304b9bb803d46e7ec
sess_850,2024-05-12 21:56:30,Avis laissé sur le produit 38,021d02fd39aa954750faaedcee8d75aa82001282e427cb5f243cc05613a1bf10
sess_687,2024-04-01 04:24:30,Ajout aux favoris du produit 33,eb6fbe30cd9d94172436aa08874df77b0c61deb37d1764aa6d48925206c0df91
sess_613,2024-12-30 00:52:30,Recherche de 'robe',56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_195,2025-02-26 05:31:30,Ajout aux favoris du produit 0,70b7db9d8e2da47f812a7597f2a004dcedb5b34093503abd87ffce20e73b7d8a
sess_809,2024-04-11 11:36:30,Modification du profil utilisateur,1a0a9418339c33ba76914d3cf5626676274d843479ebf4b9eea3a0cc8b42db16
sess_766,2024-12-07 10:45:30,Avis laissé sur le produit 47,0e1f760d348b1f2144415a387f2e0fc56d70ecf298ca9dcd5a7f931c22c7b7a3
sess_047,2024-04-14 08:13:30,Connexion de l'utilisateur,5cbeffca93e9f9bc0674bdbff6dc084b2d6c8dcff687d86ef4342026b020f8d4
sess_233,2025-01-11 10:07:30,Partage du produit 29,a64b8009371d2f39df68c815bfc7bff6abe164f79c7493eba82ae5e8334682f6
sess_095,2024-03-26 14:04:30,Connexion de l'utilisateur,0335a212fc597088f60562b11111128259c56dfe6c954e564a3085c74f8fcd26
sess_332,2024-08-25 10:54:30,Paiement effectué,6f1a17f91bb3a79eb9f5a989e3491b79a8990503a565311a43deb5c6e15bc6bd
sess_810,2024-11-16 23:06:30,Ajout au panier du produit 0,a67ba3b956a39f77d2d51bb9d88c066a5968827b46a386cf11a81915ac0069dd
sess_075,2024-09-14 00:44:30,Visite du produit 37,46fbe7143af63e7dadb5859ec1ba816620210f6b8b2081fc1d02997caef493f4
sess_138,2025-02-13 12:21:30,Déconnexion de l'utilisateur,ea4089dc52f18970104a668603c3d92c36436c40ad557624ad29eab584b914f2
sess_724,2024-10-25 20:06:30,Modification du profil utilisateur,7b1c6c05840779957185cab4ac2b65328a12a44a4a4032a6fc93d2039a24ce59
sess_074,2024-07-14 06:25:30,Connexion de l'utilisateur,38e139c0d013db22f1869e9f8cadcf5be47df4bc4eadfe9304b9bb803d46e7ec
sess_723,2024-03-17 03:38:30,Modification du profil utilisateur,67fb419d3d210e3aa7c5ce342bc19d0edff2eb17d388f52274b75e901f8bb011
sess_420,2024-11-05 19:04:30,Visite du produit 49,57622bbc241b9967d78ab93351bd729ea2c0e773d94eda5be2a82fa49930ecb3
sess_933,2024-05-17 09:34:30,Avis laissé sur le produit 15,eeb91b22a7180aef0f9eb4be81ffed9f23e55c1a9bdc8e8e76eca0d2193d4761
sess_245,2024-03-16 13:58:30,Visite de la page contact,a67ba3b956a39f77d2d51bb9d88c066a5968827b46a386cf11a81915ac0069dd
sess_403,2024-06-15 20:48:30,Connexion de l'utilisateur,059b032724c22c355c20c523ece1f60a6430d855b42593b07d3f3f23f125e4b3
sess_086,2024-03-25 19:03:30,Visite de la page about,ae337887c12e8eccb83128c2a6d8851cf5018b3a39f8c823280e82f18c17199e
sess_386,2024-06-18 20:44:30,Paiement effectué,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_263,2024-05-11 01:52:30,Visite de la page contact,07e3e42e2e43846824f5ccad7127f35ed4ec0b7aead4a800a5e44c3f3793b90e
sess_428,2024-03-23 17:23:30,Visite de la page blog,6a0eb9c8b9bde468d867d65ce5f8a90a08ccd780a1a188074dd4b6689f36abd7
sess_482,2025-03-01 23:39:30,Visite du produit 42,0e1f760d348b1f2144415a387f2e0fc56d70ecf298ca9dcd5a7f931c22c7b7a3
sess_175,2024-04-11 03:10:30,Paiement effectué,e1bc746d3ed27e29094024e6b91fe6157ac394c4772a15258375de9d726240f7
sess_698,2024-12-19 13:15:30,Ajout au panier du produit 11,40663e44e8b86fad3d052d859b0803ba7665b4e6dd350e1e3308bfe9f7f8cecc
sess_881,2024-03-14 02:32:30,Ajout aux favoris du produit 41,40663e44e8b86fad3d052d859b0803ba7665b4e6dd350e1e3308bfe9f7f8cecc
sess_960,2024-09-05 05:29:30,Visite du produit 21,eb6fbe30cd9d94172436aa08874df77b0c61deb37d1764aa6d48925206c0df91
sess_993,2024-05-29 10:44:30,Ajout au panier du produit 18,580db42ea45bb04ad58d466864f39574debd911bfae20e53ef73e429bfb8044b
sess_065,2024-05-27 13:15:30,Visite du produit 41,76c533ee6c346e680e9fe3a5fcd7ea7d4dfbda2c488378b4f467e1181ee04630
sess_111,2025-03-01 23:58:30,Déconnexion de l'utilisateur,549c16ff86c87ce5798d83ea842520e40d055e50106490c3ebce8fb1100d5855
sess_492,2024-11-13 10:16:30,Recherche de 'airpod',7b1c6c05840779957185cab4ac2b65328a12a44a4a4032a6fc93d2039a24ce59
sess_573,2024-09-09 03:07:30,Partage du produit 9,8a9d41cfeb77a4eca89d965e3396861370513aa35e1e1e9bd00f7e69aa6aa076
sess_480,2024-04-24 03:52:30,Visite du produit 0,d6fe2ec0f10e54c3d114df61e3fa0380310a43b2e109056bc9fc4908d5609160
sess_506,2024-09-11 20:02:30,Avis laissé sur le produit 47,da48ada71098f8306455a3bc3b425b2a494826a85846e27c65fcd30931a0ca72
sess_436,2025-02-07 04:37:30,Paiement effectué,67fb419d3d210e3aa7c5ce342bc19d0edff2eb17d388f52274b75e901f8bb011
sess_531,2024-09-19 04:38:30,Visite de la page home,dec2a7b2fd5fbdc56ed4fbb512cc1d2f401ab6392bc08db9314ea56802e853c9
sess_463,2024-09-28 15:43:30,Visite de la page about,be85127f861e3e7ba3bdfe2db1e07027ffd6f28a035d4f9e617234c3bdda6a49
sess_884,2024-10-02 03:33:30,Ajout au panier du produit 48,bd329b5307f1a24533e9980fda521222c75b32c27ff7c661f1e8b466f440cf5f
sess_540,2024-06-07 09:12:30,Ajout aux favoris du produit 22,fa0c1eee15b23c9d3be26407b40b46fc46b4c0a2ab8ed0399dd3401f53eccf3f
sess_037,2024-12-26 09:07:30,Connexion de l'utilisateur,c4e485c5c5d7e18487bee9521368a40e0415b1f0572c2207e799eca867ce4af4
sess_094,2025-01-29 14:36:30,Ajout au panier du produit 11,568f08c229e51c55978d7ec9c1ce75ea91313823736967dde45f5667cd093684
sess_590,2024-12-10 08:48:30,Visite du produit 42,38e139c0d013db22f1869e9f8cadcf5be47df4bc4eadfe9304b9bb803d46e7ec
sess_800,2024-10-11 03:36:30,Paiement effectué,eeb91b22a7180aef0f9eb4be81ffed9f23e55c1a9bdc8e8e76eca0d2193d4761
sess_687,2024-06-02 08:37:30,Déconnexion de l'utilisateur,541232e2ec5c4ccaf8562e52e48417dc9b6bcfe02a4241921d3e1ae9252a78b7
sess_032,2024-10-06 23:12:30,Avis laissé sur le produit 29,b4f06f0b4c2c5cc0d07c4101e099ab9a7bbd4be8ea697300b9aa11453fcdb832
sess_481,2025-03-04 23:50:30,Partage du produit 24,6a0eb9c8b9bde468d867d65ce5f8a90a08ccd780a1a188074dd4b6689f36abd7
sess_839,2024-05-06 20:01:30,Paiement effectué,db1a12d06d8ff0e81cc63cbfa58bf106bf9a500616d26ccd10a6643cd12ad298
sess_483,2024-07-27 01:47:30,Validation du panier,0435b256eabff0027be88a196af4ae37419aab073b96f50d942cc5c19f238f12
sess_844,2024-09-21 10:27:30,Avis laissé sur le produit 15,07e3e42e2e43846824f5ccad7127f35ed4ec0b7aead4a800a5e44c3f3793b90e
sess_290,2024-12-23 21:19:30,Recherche de 'téléphone',580db42ea45bb04ad58d466864f39574debd911bfae20e53ef73e429bfb8044b
sess_945,2025-01-09 14:09:30,Connexion de l'utilisateur,b4f06f0b4c2c5cc0d07c4101e099ab9a7bbd4be8ea697300b9aa11453fcdb832
sess_159,2024-07-27 02:56:30,Validation du panier,0335a212fc597088f60562b11111128259c56dfe6c954e564a3085c74f8fcd26
sess_984,2024-06-11 17:42:30,Validation du panier,428dbb41b15861a2e47f1d86cf4cdf900f989fb722a2d497d7c574c117c5d4ef
sess_856,2025-02-16 18:04:30,Connexion de l'utilisateur,eda7052abd3aa839163786c2e99ffe84c9fd9f8556bfc61207212d7719727f9b
